"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Norway","2004","Fish; fresh or chilled, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","76388.867","23805","Weight in kilograms","23805"
"Norway","2004","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","6000149.868","2445906","Weight in kilograms","2445906"
"Norway","2004","Fish; fresh or chilled, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","2739.751","1640","Weight in kilograms","1640"
"Norway","2004","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","2232713.093","236160","Weight in kilograms","236160"
"Norway","2004","Fish; fresh or chilled, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","18497.998","963","Weight in kilograms","963"
"Norway","2004","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Export","4203015.043","608906","Weight in kilograms","608906"
"Norway","2004","Fish; fresh or chilled, flat fish, n.e.c. in item no. 0302.2, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","84784.682","7369","Weight in kilograms","7369"
"Norway","2004","Fish; fresh or chilled, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","21441.189","1201","Weight in kilograms","1201"
"Norway","2004","Fish; fresh or chilled, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","806.779","54","Weight in kilograms","54"
"Norway","2004","Fish; fresh or chilled, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","59807.803","3000","Weight in kilograms","3000"
"Norway","2004","Fish; fresh or chilled, southern bluefin tunas (Thunnus maccoyii), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","2111.168","58","Weight in kilograms","58"
"Norway","2004","Fish; fresh or chilled, tuna, n.e.c. in item no. 0302.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99","Import","6266.828","325","Weight in kilograms","325"
"Norway","2004","Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","20987579.252","61513431","Weight in kilograms","61513431"
"Norway","2004","Herrings (Clupea harengus/pallasii), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","7095227.829","20492464","Weight in kilograms","20492464"
"Norway","2004","Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","78916729.387","21224027","Weight in kilograms","21224027"
"Norway","2004","Cod (Gadus morhua/ogac/macrocephalus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","4578593.206","1858110","Weight in kilograms","1858110"
"Norway","2004","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)","Export","432499.797","688622","Weight in kilograms","688622"
"Norway","2004","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers/roes)","Import","15331.024","19424","Weight in kilograms","19424"
"Norway","2004","Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","25078355.673","14752482","Weight in kilograms","14752482"
"Norway","2004","Haddock (Melanogrammus aeglefinus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","308554.938","311935","Weight in kilograms","311935"
"Norway","2004","Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","14836717.527","16107609","Weight in kilograms","16107609"
"Norway","2004","Coalfish (Pollachius virens), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","171139.561","137596","Weight in kilograms","137596"
"Norway","2004","Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","4089748.977","1749071","Weight in kilograms","1749071"
"Norway","2004","Mackerel (Scomber scombrus/australasicus/japonicus), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","85253990.568","82622324","Weight in kilograms","82622324"
"Norway","2004","Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","2093294.95","968377","Weight in kilograms","968377"
"Norway","2004","Dogfish & other sharks, fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","5700.613","356","Weight in kilograms","356"
"Norway","2004","Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Export","39086.82","5378","Weight in kilograms","5378"
"Norway","2004","Eels (Anguilla spp.), fresh/chilled (excl. fillets/other fish meat of 03.04/livers & roes)","Import","10839.317","680","Weight in kilograms","680"
"Norway","2004","Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).","Export","35040959.738","9398277","Weight in kilograms","9398277"
"Norway","2004","Fish,n.e.s. in 03.02, fresh/chilled(excl. fillets/other fish meat of 03.04/livers & roes).","Import","1148149.243","361883","Weight in kilograms","361883"
"Norway","2004","Fish livers & roes, fresh/chilled","Export","2120187.279","488684","Weight in kilograms","488684"
"Norway","2004","Fish livers & roes, fresh/chilled","Import","221607.412","36968","Weight in kilograms","36968"
"Norway","2004","Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","173873.818","61077","Weight in kilograms","61077"
"Norway","2004","Fish; frozen, salmonidae, n.e.c. in item no. 0303.1, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","4498.835","420","Weight in kilograms","420"
"Norway","2004","Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","129669322.363","34194839","Weight in kilograms","34194839"
"Norway","2004","Trout (Salmo trutta, Oncorhynchus mykiss/clarki/aguabonita/gilae/apache/chrysogaster), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","707731.342","178233","Weight in kilograms","178233"
"Norway","2004","Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","173475257.907","48998432","Weight in kilograms","48998432"
"Norway","2004","Atlantic salmon (Salmo salar) & Danube salmon (Hucho hucho), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","451033.138","108429","Weight in kilograms","108429"
"Norway","2004","Fish; frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","8516396.026","22820073","Weight in kilograms","22820073"
"Norway","2004","Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","49063497.159","12402263","Weight in kilograms","12402263"
"Norway","2004","Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","3087506.112","773002","Weight in kilograms","773002"
"Norway","2004","Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","227859.39","118714","Weight in kilograms","118714"
"Norway","2004","Fish; frozen, plaice (Pleuronectes platessa), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","62001.98","40890","Weight in kilograms","40890"
"Norway","2004","Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","1136.44","200","Weight in kilograms","200"
"Norway","2004","Fish; frozen, sole (Solea spp.), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","6627.228","400","Weight in kilograms","400"
"Norway","2004","Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Export","47349.732","31410","Weight in kilograms","31410"
"Norway","2004","Fish; frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","20618.521","16689","Weight in kilograms","16689"
"Norway","2004","Fish; frozen, yellowfin tunas (Thunnus albacares), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","10215.931","800","Weight in kilograms","800"
"Norway","2004","Fish; frozen, skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","177.898","50","Weight in kilograms","50"
"Norway","2004","Fish; frozen, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","3822.881","454","Weight in kilograms","454"
"Norway","2004","Fish; frozen, tuna, n.e.c. in item no. 0303.4, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99","Import","20648.22","2335","Weight in kilograms","2335"
"Norway","2004","Herrings (Clupea harengus/pallasii), frozen (excl. fillets/oth. fish meat o ...","Export","263433583.935","338320185","Weight in kilograms","338320185"
"Norway","2004","Herrings (Clupea harengus/pallasii), frozen (excl. fillets/oth. fish meat o ...","Import","669361.461","1061273","Weight in kilograms","1061273"
"Norway","2004","Cod (Gadus morhua/ogac/macrocephalus), frozen (excl. fillets/oth. fish meat ...","Export","30192348.534","10573757","Weight in kilograms","10573757"
"Norway","2004","Cod (Gadus morhua/ogac/macrocephalus), frozen (excl. fillets/oth. fish meat ...","Import","113877586.373","41211025","Weight in kilograms","41211025"
"Norway","2004","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","559914.563","533437","Weight in kilograms","533437"
"Norway","2004","Sardines (Sardina pilchardus, Sardinops spp.)/sardinella (Sardinella spp.)/brisling/sprats (Sprattus sprattus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","420524.486","870282","Weight in kilograms","870282"
"Norway","2004","Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","34851266.196","20188552","Weight in kilograms","20188552"
"Norway","2004","Haddock (Melanogrammus aeglefinus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","1592680.038","1533015","Weight in kilograms","1533015"
"Norway","2004","Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","28935464.728","28071323","Weight in kilograms","28071323"
"Norway","2004","Coalfish (Pollachius virens), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","232048.611","325550","Weight in kilograms","325550"
"Norway","2004","Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Export","327131077.376","224034548","Weight in kilograms","224034548"
"Norway","2004","Mackerel (Scomber scombrus/australasicus/japonicus), frozen (excl. fillets/other fish meat of 03.04/livers & roes)","Import","524139.5","421622","Weight in kilograms","421622"
